area,length,speed,cross_area,shc,loc,mach_cat,meth_cat,quality
6.991877067225893,0.9275980695925684,9.165117785054358,2.50520058052314,461.2717652970201,1.0,1,3,3
6.6586265590419185,5.808015103172691,15.534822421999278,4.392865406084754,429.83112732471983,1.0,1,2,5
5.8628084210824385,5.565858675553984,16.34449612883828,4.7348940396437635,431.14301710973746,4.0,3,1,1
4.5375166281908825,1.0704174961061232,15.450387454363826,2.2314168062275326,612.6902961277673,3.0,1,1,2
4.602016085422843,2.6638149120265795,14.353192753987694,2.375353447772941,445.3382927721407,3.0,2,3,3
2.3133073371475867,9.659009367371118,6.359979805048421,4.982897569668512,471.5526439815474,3.0,1,3,1
3.4451241230046223,1.5260950490574587,12.423865102985479,3.2447404670026194,697.8314281287272,3.0,2,2,2
6.080093363128665,2.7343607722208643,18.892817947427684,1.8976145775647184,490.6200489847837,2.0,2,1,2
4.362136655190159,8.329643634009075,13.946824515091231,2.9357926686251843,472.5790095166209,4.0,3,1,1
5.0688450837497925,5.316706941217354,10.430023372135683,1.428003766819551,445.96569618978873,4.0,1,2,2
5.247499686946345,2.6839993863038822,11.511868990370989,3.126259082653802,429.0968757447789,1.0,1,1,3
4.897606097586904,5.72402438053248,11.699865824400003,4.707264891738092,500.2019679935432,2.0,2,2,2
3.7281269493794684,1.2229569107485794,9.473751659017717,1.5450172409318927,415.04902370923446,1.0,1,3,5
5.509274909977225,5.651768891568215,10.289147947368653,4.181771539323512,612.2333411631297,2.0,1,1,3
3.3356494086932296,3.225062791178081,10.353874704790599,2.9450969561653144,374.3477563260184,2.0,2,2,3
5.120254730868308,9.539709568056404,7.835558200375456,4.415019465440143,421.2199070588989,1.0,1,3,3
5.9749383056376,4.861719942203824,13.60888745611405,1.6336463036795856,506.62132231501937,2.0,2,1,3
3.884685894937197,1.3840585179795115,16.50219255396187,4.050045026208527,459.087960562114,4.0,2,3,1
4.825639497281414,4.5368286017381445,13.438752410517786,3.856039600997876,517.5803355217543,4.0,2,3,3
5.992223715077508,0.8774352995681559,15.71339812094053,1.397060135592568,575.7915111247361,1.0,3,3,2
3.152597479320299,9.197257868120438,11.256920398032797,2.2312624068159232,457.3332902704284,1.0,2,2,5
4.7822006994220505,1.3246828207558874,10.181372230144703,4.0131962169145545,409.60495761189935,2.0,1,3,3
4.9851835927865125,1.1527469063075837,6.72769075500595,1.0178257739271357,499.539359044098,1.0,1,2,2
3.985573226021045,1.8463264035528684,8.948060502939306,2.620720077943105,515.8588577080998,3.0,2,1,3
6.136758793911962,9.52276167511556,12.121692594204175,4.56577896336076,351.3295136907441,1.0,1,2,2
5.438687292141156,9.60809094232064,10.053841384273682,2.8854798367534635,547.9573834160267,1.0,2,2,3
6.0201939099243225,7.370545257192411,5.408694675216976,3.2354395838239967,572.225528151664,2.0,3,3,3
5.10487866248572,2.7229353200512616,13.74834034717921,2.149579594830017,460.3317227810613,1.0,2,3,1
4.797312416886434,9.837578427450003,13.870167535998206,4.699797991479197,533.9106454035655,3.0,2,2,2
5.445688235283617,3.668228132037562,10.795475905568502,2.7375130240189,546.3179305864793,3.0,2,1,5
5.62790374796838,3.1213731952274038,11.155765264204136,4.552493158882665,431.277716393486,1.0,2,3,3
2.770980141010053,6.888612141901098,11.785386104576375,4.261046518187039,637.2133615580367,3.0,1,2,3
4.764616932142691,5.081947744444057,14.839330613118742,1.0554065289187635,368.55384275126954,3.0,2,2,4
6.624224311465548,8.784937065984684,3.6580213792197647,1.414846740648085,620.5035988932352,1.0,3,1,2
4.989645087188811,1.3177879618550388,14.000825361142844,2.2694526336615257,636.0987049594683,1.0,3,1,4
3.843125918184876,8.912721620347344,8.337532001261337,2.3478179433719983,604.8831815245129,3.0,3,2,1
5.577832926043037,5.775785885765673,11.051663073394382,2.8783405246494,573.7444096660915,4.0,2,1,1
4.237376672905355,7.545020654498428,13.716556442307933,3.9376659888671446,531.9829490704798,3.0,1,1,3
3.7316276605812813,2.93164393151063,15.594327095419724,4.2128448464225805,540.4963644492411,3.0,2,2,2
4.618710000802023,6.1854099846021375,12.276970388608177,3.409846658128357,523.1360999105958,1.0,3,2,1
5.9404176743109,5.241628751961672,14.878957092421903,4.167107673438351,358.5768285902346,3.0,2,3,5
4.956864881892847,9.794134766662102,11.072788360307255,3.3159022049901843,390.679913230825,3.0,2,3,3
6.540945606501125,1.8068008361298715,12.602333233298106,4.047355679409709,702.0861646199501,2.0,3,2,3
5.82830256709904,0.9880260037482592,13.627987831651753,2.7765446278035224,442.4309677458403,3.0,2,2,4
5.964191856417768,5.1480038445145,12.190655072036733,3.0987766822874123,521.5506190459379,2.0,3,2,2
5.730138107431746,0.2422664637893248,14.319973111289892,2.019769519188479,529.6551747372521,3.0,1,3,5
4.5094369882937535,4.163852161109936,7.6377549556586555,3.683796154554817,514.3685668608904,3.0,2,2,5
4.340080808874319,4.009985587943627,15.514790311520205,3.7435066564327024,429.1895781789601,4.0,3,2,2
4.5943661731703145,2.3438824403593435,12.274300818258931,3.938164108276695,440.1127673045767,3.0,2,3,1
4.551060060228463,9.634338980633334,15.298503513315561,4.041530830874951,436.6885021421084,4.0,3,1,1
6.262253596194722,5.856748371951629,16.91849229815043,3.730032741519822,472.40908881339897,1.0,3,1,3
5.6490680277337875,7.49281323793533,8.971144529648921,1.9006401075539348,604.826260158547,3.0,1,1,1
4.670702590815751,9.053590722775613,12.543342276551686,1.0900959196171995,540.3370297441861,3.0,1,1,4
4.124572526104062,6.034870203759907,13.64631366334958,1.5291187663464545,573.6981066232178,4.0,3,2,3
5.143274609175862,8.931949401141402,11.628655430584333,1.4665762011701884,487.338945162294,1.0,1,2,4
5.405684062862743,4.9712281578868165,11.120073552058551,4.54396653288461,495.045440979201,2.0,2,2,4
5.503324547755934,9.033839441307538,11.413500619082512,1.0082993188143257,534.8455166995374,1.0,2,3,4
3.345765476328246,0.5960503313446553,10.108490294294397,2.1581370359817718,472.19651576551973,2.0,3,2,1
6.052483229461656,3.689376409876079,14.96893646272448,3.5493894234186967,665.8171216411841,4.0,2,1,5
6.33203202030445,3.2891566180863183,16.139463778657202,1.7722877646163089,442.5141750247962,2.0,2,3,3
5.168898548190144,6.411935110888318,11.24425111066244,2.067837038221931,545.0204728929143,2.0,1,1,3
3.2965014726954003,1.7784138565360168,11.49581888874706,2.762998211219521,475.1711575905651,3.0,1,3,3
5.359375888241698,4.499526633827213,9.001098651667471,2.308656170002552,573.1414368108685,2.0,2,3,3
3.295033878191557,1.977921306663536,13.869475395786175,3.4437398896109377,548.6753271103369,3.0,3,1,1
5.707126787740196,7.120007394246048,12.806294454796221,1.8481184223567968,510.26441403803256,3.0,3,3,4
4.904955228348227,5.371075116663342,14.22928454708971,1.8085216121399497,373.4796192570775,2.0,1,1,4
5.658906966618518,5.1715121177860865,8.849036475873744,2.6353280181368084,351.0767335285411,2.0,2,1,4
3.258357114761697,0.4484520680769231,11.639701992883476,3.9942945663310616,313.14389830188037,4.0,1,2,2
5.065368737026397,9.828224913698056,10.866191612679696,2.6807156944545136,375.2033031947989,3.0,2,3,3
5.512782618124322,7.5268742132314035,5.671097074915362,2.754543766075163,412.2048262062685,4.0,1,2,4
4.096144191321265,8.426166959603718,11.19051851736869,1.4875782530936714,648.2078058357679,4.0,2,2,4
6.304036840044043,5.80289274097487,7.239515860870461,2.0859240939265433,411.7649308834868,4.0,2,1,5
6.629858562257702,0.8835916699551745,15.048696727728595,4.440597983582179,529.2773340523846,4.0,2,3,4
7.826315667203544,5.029365165475449,14.11115414415976,2.248539132934109,547.7742934009353,4.0,3,3,2
4.051864998587062,4.439261405120683,6.952152528021501,2.1076411992955904,442.3128748583329,2.0,1,2,2
4.108878554354102,7.781423468370964,13.731762466406295,3.7523466673115684,581.6040347187134,3.0,2,1,2
4.745152018595873,4.6387747645765565,12.974140552778847,2.725547588745909,618.2562431147272,1.0,1,3,2
3.6921502748098254,9.446243054375405,10.61820592813724,4.136059568528472,307.43812963513113,1.0,1,2,5
5.3568712181173535,5.073373121672536,12.367188237844589,1.7051713655810439,454.0540674312944,3.0,2,3,5
5.235913098860583,7.517239300697731,10.426850653831707,2.5626007809105014,359.4805835639403,1.0,3,1,2
5.2275354724081184,8.219369543654404,15.065296390749033,2.83850747615994,430.70342926791983,2.0,1,1,4
2.6280176876898658,9.461179822837694,13.100347490627152,4.638521167555074,418.94639874382807,1.0,3,1,4
6.152117105594209,1.4885588990954075,11.895699651034672,4.377317911438367,533.2015727664782,2.0,1,3,1
4.159758862652568,6.348759823309126,11.014064194405695,2.08209077051037,421.0412064443187,4.0,2,3,3
5.365229751790498,5.94180647771649,15.432363829379264,4.7610763464044865,504.6914894391478,2.0,2,3,4
6.749551329212056,0.7509698874441146,15.66209462369998,3.9764962096465664,553.4723666097011,1.0,3,3,4
6.004169615280513,4.0743867580515385,13.03538834176251,1.2866129353417397,203.22496469179845,4.0,2,2,5
5.6169954777911135,6.731324004807721,7.558282199189963,2.243838862357427,413.94354463293166,2.0,3,2,1
6.600252576044595,4.873226512405171,5.3143044121319285,4.840063516520399,386.5162731332009,3.0,3,3,5
5.2311231487336975,7.803991302674558,15.97715943454382,4.865803708676762,490.77848611648164,2.0,3,2,1
5.672754300608746,0.3047024535124269,18.293700194298324,1.9239566035124496,504.67565806126913,1.0,3,3,5
6.279163758653191,5.896938335740768,17.91782981914293,1.356363767005072,507.7310468480425,3.0,2,3,5
5.057287487153006,3.1304783312592037,10.22035000488768,3.970146147950032,381.8726036271392,4.0,1,3,2
5.124063218129129,3.937205320687763,10.840216715979464,2.1287422727211536,449.26485224022554,3.0,2,3,2
4.610741711423342,2.6300287554491333,11.199309618663321,2.9575553576697486,719.5090682469389,2.0,3,3,2
6.431107099961013,3.565632226026382,14.5428557884979,1.805926580912604,637.8206762635341,4.0,2,3,4
4.67452054438904,0.8182615607591701,14.48533464341692,2.558855995905637,492.79991350935796,1.0,3,3,2
6.615433660169607,6.328635231508634,14.014267469047995,3.5225822219439693,240.21544602744228,4.0,1,2,3
4.729752312366906,1.2753276039004469,7.89766974958381,4.835854676255519,655.476283696452,3.0,3,3,2
4.6409588974202425,8.41447856843949,14.194485283705573,2.3811091144086403,410.2785115338852,1.0,1,3,2
3.7416027969995658,9.380170504124598,7.636551501431473,2.811075620941306,501.9730262881178,3.0,2,1,1
5.99624672229774,3.0702192335825034,8.54109230917734,2.329759090624251,415.53373313740735,2.0,1,1,4
4.589672748545316,2.197796873626954,13.079609587006953,4.955668073340334,528.5315544492455,3.0,1,1,4
4.817750890445317,1.221081427137355,8.456109895426312,4.8032303176571345,595.1440090282688,1.0,3,2,2
4.9112338959899065,2.9941609823752438,8.82100167308893,2.4464772987614705,450.31785281962283,2.0,1,3,4
3.844271263360146,8.54064420622089,14.672698231639707,4.176973975617605,563.553304413228,2.0,1,2,3
5.314350363059434,3.111010524501863,9.031743551740119,1.5351341980036843,621.6880501645518,4.0,3,1,5
3.910057297784191,1.1476113980316136,7.595251346287997,1.4345291819355197,604.0294884501827,2.0,1,3,4
5.455825858844213,0.6646147299142249,11.868049497187087,3.24193300333624,522.24510849128,1.0,1,1,1
4.489028114836331,7.339375069898362,14.346395941959406,3.6731797087376417,511.8451960110636,3.0,3,1,5
3.391888928529534,3.653878816641997,7.307309208691458,2.7677041965306497,534.0370984329371,4.0,2,3,4
5.449721560416119,4.901014179809364,9.061986255961923,2.577443619770284,604.2094380924315,2.0,3,3,3
3.4034663223758006,7.912885443649372,16.304632990459428,2.343784743767669,483.6852282649817,1.0,3,3,2
4.561638441328283,8.954585815611008,14.438042263749773,3.77014370404161,642.7379353153444,1.0,3,1,3
4.9715602225720295,1.4518425562217971,17.762234585568898,3.1557169708772523,336.97832325386776,3.0,3,3,1
4.46957953566432,6.927143048547214,16.110828568723242,2.3569893126046004,608.0112891670445,4.0,3,1,3
5.058341566571454,0.5730499609726281,12.264333290896664,4.4112241712606135,429.81493197193436,3.0,2,1,4
5.038026554056062,1.8881222914203264,14.457326697809286,3.5426698408220414,477.93239281462684,2.0,3,3,4
4.157756379140886,9.692185590980284,10.629402692047758,4.289939133181459,428.4442446678064,4.0,2,1,3
5.027442867679783,2.1204912796625384,16.584925780243367,1.237480472940586,395.2825532403958,4.0,3,3,1
4.854502915579543,9.054086791278287,12.273338589923267,4.778437812647309,594.9919835320699,4.0,2,2,3
5.670463384065733,8.251173579729706,16.80006824316931,1.407119508076908,418.3459136794645,2.0,3,3,4
5.155599880109559,6.354918215999952,13.88903300869231,2.9125524956878897,734.0383373486711,3.0,1,3,2
3.9219434932054287,3.6549164690103684,12.199318378738749,3.811686646883493,380.68414072506033,1.0,2,3,1
4.608333192603088,7.0521563746403135,15.9749214591984,1.4068111489182331,563.6215784965448,2.0,2,1,2
5.813410798012764,4.00938971733553,12.509449233056465,3.5416973818945503,494.97070019933227,1.0,3,3,4
5.7664626276675275,2.7873048957323827,13.793515298160104,1.2422027059852878,552.2643742324369,2.0,3,1,3
4.142869563826923,3.5375719703423965,14.158855369233091,1.1309150309045508,556.9208203577239,3.0,1,3,5
3.7308591391388988,1.915185960691819,5.255779655551051,4.749944215588731,552.7758490396716,2.0,3,3,5
4.889445553333136,5.574265060761887,11.3586922571354,2.391964796953795,487.693055195607,1.0,1,2,5
5.970561631809107,2.090606663915353,16.553703028069457,4.045154609937327,594.0499909870448,2.0,3,2,4
4.924570630574454,1.1798919040789992,14.644239991189215,3.7784690961772354,352.01277238454065,4.0,1,1,1
4.860883345265491,4.7487063407487415,18.586184596410817,1.7563886912941449,480.7976694735642,4.0,1,1,2
5.276810693865954,6.639646508121808,10.462233565471745,4.632607334500623,398.20003374873284,4.0,2,2,5
6.169755506551232,5.966935804039641,12.023202763458412,2.627596929913872,548.3831397773371,3.0,3,1,5
5.0106309084470535,0.9793824939803708,7.412897820181191,1.3172621561168478,540.5420990472428,2.0,3,2,4
4.977659969177456,6.546725836353253,15.392659299659858,2.508678146941402,408.3416473694606,3.0,3,3,5
5.7591649223189485,8.645817297508419,14.951533721736881,2.9709538847381873,403.1069776859985,2.0,1,2,3
4.705682928075347,5.437174399409129,13.253490025614969,1.941254450914244,663.4147415950415,4.0,3,3,5
4.992127575295814,0.6590121668416139,8.825589893218423,3.5760902564876402,478.647289047432,3.0,1,1,5
4.01301431276424,6.899203703442585,12.877912186789008,1.745963059889395,581.9354033782429,1.0,3,1,3
5.751651014496684,9.578252368415509,10.766417811579542,3.012599466738121,645.5394016639567,4.0,2,2,2
5.96296466946512,5.897690012535668,8.69989750449184,3.246635978581353,345.33003184758866,2.0,2,3,5
6.055766767015385,4.512803998892786,9.783773234120094,3.0652215006834442,341.05994195904475,1.0,2,2,3
5.2194547929354735,6.532789097327254,8.689729692785491,4.712813132796863,395.4686223798491,3.0,2,1,2
6.407064748435228,8.90294658237226,17.877112844933055,4.625086430884881,284.11592961529715,3.0,1,1,1
4.594459254743389,3.1616279309353588,10.31174540757711,1.3399509881187772,541.9274061241308,4.0,1,3,1
4.5795215084684076,5.616611479041278,16.152030946221913,4.7405515735561705,455.7867494711289,4.0,1,2,1
5.2215423325840655,4.775383352196086,11.326165516915259,2.4980047279185755,581.9688416033871,1.0,3,2,1
5.130465836122578,1.4908123040371073,13.36203618185557,1.1811174665889332,555.994653378121,4.0,2,1,2
5.138715883809532,5.13586501337551,11.019808268978313,4.607498511081996,421.2281651656426,4.0,2,3,1
4.210190053616853,9.089590192370038,10.876478916477232,4.801301833795312,516.6252921638593,4.0,3,2,4
6.6517759876648395,4.225122498786632,9.258921949684245,1.4240006693922296,430.02373009094185,3.0,1,2,2
4.329157840267807,3.065584681856377,13.753720493159777,4.412926678660645,462.5814896491069,4.0,2,3,4
3.9774163220243897,9.055836865632463,15.452422042155767,3.8682064352296703,431.6385090100456,3.0,3,2,4
4.978173811891829,7.645518371282643,4.920307819230699,3.0075516652943186,442.1258442045845,4.0,3,1,1
4.6365842878075085,6.732306470961444,13.610756291481636,1.4799127357963435,588.9753950728656,2.0,2,3,1
5.4533766055893755,7.014680963778438,4.876492355044906,4.273981200541599,360.1124001660655,3.0,2,3,5
4.953588340536034,9.024905365247443,12.16994444383402,2.697326935443696,561.6756746787105,2.0,1,1,2
6.403156699101447,0.9801725002546136,11.830209167782845,3.241004029601558,528.5378825503818,1.0,3,3,1
4.902872157296783,7.696766037288944,13.06931161304251,2.6158916624274315,320.9718133987027,3.0,3,3,2
6.1212137057350855,8.345082170470514,15.482306658853453,1.6390818366624498,469.5181869083543,3.0,1,1,4
3.2694318855673776,7.287527836056457,11.534864586457136,2.9865163128941297,529.2963087259288,1.0,2,1,3
4.798501721574966,8.269635645820678,11.856605230085574,4.1382690520646825,560.8685456467082,1.0,3,3,4
5.368091364013937,8.710863928306098,13.22429724391294,3.640606970721657,328.7040903792826,3.0,3,1,5
5.069173818418584,8.524242561536129,15.647224621158099,4.813654382246622,414.9236730061079,3.0,1,1,3
5.5924114768102315,8.8243345055654,14.12937298478319,1.2027585016572422,487.52710066821953,4.0,2,3,4
3.1858471582211507,4.7657823456802415,13.436714348689547,2.0103742764335584,484.90853262342665,2.0,3,3,4
5.480315440263835,3.5191718523422564,12.51364648272554,3.366062900987137,565.1263986945688,3.0,3,1,4
4.7339272912320265,8.20254310499382,10.3520354802598,2.722494707406925,785.8804621332828,2.0,3,1,1
4.845557380361557,2.9572275295010644,16.265000802668194,4.566841470682332,526.1277532561162,1.0,3,1,3
5.736708100545613,7.059517942839642,9.238537424236561,4.407011098203203,633.1614029846543,1.0,2,3,1
5.174200820880229,6.416034963517287,14.713233625266495,1.7866043435239118,368.0617284954005,3.0,1,3,2
4.432728554340042,7.3978942486724755,14.935010501190472,3.0596233247054214,484.02466640616586,1.0,3,1,4
5.461651456878215,2.7016403545353027,12.38415290721938,3.3035068518050013,469.24914042996767,3.0,2,2,3
5.073888936291409,3.8272546952232336,18.126924087698224,1.152964704744658,274.7943940576953,2.0,3,2,3
6.510216337328253,6.118728200659268,16.741642647931812,2.6643616132883263,484.4390459010056,2.0,3,3,4
4.2772782831495855,4.070569623814003,17.784267402109013,4.728398998328767,371.6994548455522,2.0,3,3,5
6.287186543016572,6.657933574482808,14.438610374514752,2.348657928847444,473.3652907649926,2.0,3,3,5
5.683973749996274,0.7509960903101421,15.016053860285215,1.9956325646664448,576.8235922629326,4.0,2,1,3
4.853368896881671,1.9626952268338582,11.890552320407489,3.5210494652865267,441.9155150310009,4.0,2,1,5
4.046166389997406,0.5318073207235353,12.727476778384533,1.5401710118817975,606.0821178543198,1.0,1,1,4
5.928364220857157,1.4023337692485958,11.238884951396637,3.9901407979094015,393.1151760241558,3.0,2,1,5
5.71308100995232,7.743032002233343,7.366143182196255,1.4820716676228152,569.6246337125638,4.0,3,3,1
6.5766654490025855,6.730540178486552,13.616968381866936,2.984769441044949,457.79054583089373,4.0,1,2,5
6.328944723959818,7.48647942329938,12.628562697760296,3.6654855199337883,395.6552150256938,1.0,3,3,5
5.796790716055561,0.924271379338879,8.52159763373497,4.503915643385911,447.1221617809074,1.0,1,2,4
3.729490803067202,7.718860405988259,10.315225591840287,1.3402908528876123,491.50111603334364,1.0,1,2,5
5.7852381750620525,9.872339575182952,7.578411339676782,1.9568790081646201,491.2449270139818,3.0,3,1,4
6.207963575303959,3.1182396415547635,9.709402970655153,4.768814651566818,597.4372974456767,4.0,2,1,2
3.933464557780127,2.103192332367075,15.338909590503725,1.4394505963745172,459.60379935990153,3.0,2,1,4
4.454969089334539,5.935730946290625,11.110735480338123,4.4028108260510574,466.6555590973583,2.0,1,1,1
6.673572083350343,8.318610037815214,10.479375183375556,3.122454071600392,589.1531458553894,1.0,3,3,5
4.720603146722038,3.976399263204361,11.932126290654384,2.4036807484157765,488.8005182320785,3.0,3,2,5
4.276202236255346,4.056511722693709,11.836049141967974,2.0599697283474727,507.2839535933893,4.0,2,3,4
5.537962663262618,3.853211260908962,21.71948575052845,4.594465650014064,514.5100837924434,2.0,1,1,1
5.1731453199333535,6.050671044080343,13.564961927601617,4.118604853975723,765.0443626755261,1.0,1,1,3
6.294620175167763,4.558949272121077,17.96872675312512,3.229500846913241,525.6631632370104,1.0,1,2,1
4.655767534577762,8.124391693248748,12.181380576912398,2.8074901910156376,607.0836793632433,2.0,2,1,4
3.349796454497284,6.765372211880332,10.515307506260756,3.362060502118125,516.3262118624119,4.0,3,1,4
3.613271629615728,7.1698020153560496,20.014825464625414,1.1898702679562072,445.9203881162295,2.0,1,3,2
3.3836713820404194,2.1402636425522497,15.203957294525427,2.78911388182763,469.1214035623137,2.0,3,2,3
5.633359139739423,0.9851354135999428,14.221116911937854,3.4514512614422204,327.1396904873096,1.0,3,3,2
4.3006326892175695,0.20839092132775794,11.300890201457188,3.5617073672440758,550.9521675682631,3.0,3,1,2
3.120359014192624,2.899329450017126,8.195678908988414,1.6113028007254018,664.8182599936074,3.0,1,1,4
5.44613963320599,8.181364038132491,6.4896142309100675,1.5915603111774663,523.9580726553172,1.0,2,3,4
5.474150490399296,2.8324635435258694,10.255624136557987,1.8971953065008789,547.4134774856337,4.0,1,1,2
5.0642947565152445,7.30335022956205,13.636749423553493,4.0586315754212325,660.3887755836855,2.0,1,3,5
3.6824435385478522,6.559303238969964,10.29522084543418,3.3302043147078155,611.8509599144185,2.0,3,3,5
3.6025490022745275,7.2407393052993765,11.939875038807592,2.8148344744845537,521.4654711085905,3.0,2,2,5
4.6972666456800205,6.6926833252621485,12.414959730679088,4.073924334385486,414.41175547911416,4.0,1,2,3
4.339600252420154,9.515588645584117,9.575898450883841,1.1395460552107242,387.7868544816906,1.0,1,1,3
3.4380578613322004,6.518905925623501,9.196662128806976,4.471940952503551,465.596378936677,2.0,1,3,2
4.6077460392332545,1.6646033393901174,11.439003736893795,2.5220190068952655,528.8243178635897,4.0,1,2,2
4.6381900144838735,5.809798234528649,11.998357690178445,2.346264198013572,526.1886180256021,1.0,2,1,2
5.747332966962867,2.8377423618253848,8.065887403325647,2.154139806627375,414.4353579180216,3.0,3,2,3
5.122993331369002,8.404636025378814,5.453468202563217,4.1720235670219745,591.3906626710423,1.0,2,3,3
3.795959692703688,8.561119724567844,17.443952403671098,4.7867561832338135,531.9066067512783,1.0,1,3,5
6.851276689645889,8.654834845212827,11.40854096146606,2.4602451836730483,374.4683581110105,1.0,2,3,1
6.441539371887937,0.5555551819162705,13.176250651299132,2.408301890459359,349.56588280582366,1.0,1,2,1
4.220938081361668,6.680971729459312,14.999908568898368,2.8995640767345465,577.9938382558298,4.0,1,2,1
4.428842553052285,0.3887201343298824,13.246825633015016,1.1657246203711615,355.9673144672216,3.0,3,2,4
6.521764049308912,4.432850730213481,10.278417257080367,3.4274610104187437,396.05091273207427,1.0,3,2,1
3.3844950838089223,3.6877741088533904,13.181101582785814,1.8041864065642268,521.1836204866352,4.0,1,2,2
5.000418523459356,7.707823983157573,9.206430392238817,4.7550461391716645,431.1445997195442,1.0,2,3,1
4.394982028568573,5.182650607506494,18.16633661550775,4.583247340934115,357.90819821317103,1.0,1,3,5
7.414724901903718,8.724732829387206,11.482301956444333,3.838735735668769,621.157395308265,4.0,3,3,1
3.843039048416887,9.704947714630489,12.214301669767382,1.3251412752562786,512.340354931694,4.0,3,2,4
4.57458955064302,0.484892045418995,11.867066013170884,1.0044011922583502,595.0610907033467,4.0,2,1,2
5.224950474771936,6.900499809336537,12.131825888484284,3.4761445383058835,521.8488002821481,2.0,2,1,1
6.523161796009356,8.472528916139304,12.656987115618305,1.010484839146048,663.4996330780733,1.0,2,1,2
4.476042921345755,1.5092155620537877,10.244019240609278,4.142705262848984,441.3850806601956,2.0,2,3,1
5.803792797365945,7.8631233395433675,8.237842123908932,3.148884216018472,495.6153534990128,3.0,1,1,2
5.129930009713658,8.84079518466611,12.527986414402196,1.8351114341055077,505.35051712426497,4.0,2,1,5
4.4611609029504296,9.314408677292242,7.746752038860113,1.6466252854373362,616.9819101573943,3.0,2,1,4
4.125554594752978,9.221067057348256,14.12500204407331,3.728338895452811,448.5213318931817,3.0,2,2,1
5.0309598970719085,7.170476274041245,15.554384796664259,1.7011693357677298,418.5117172681366,2.0,2,1,5
7.134040744531733,6.671258619645475,6.912880232899673,3.6504501278482393,410.88310704367484,2.0,1,2,2
5.408429858607542,7.435996413855706,12.544147006188492,4.986500074550682,435.427490066584,4.0,1,3,1
4.978668906575452,7.0242515812155135,9.873870047792725,2.2219533738707256,592.3799472573504,1.0,1,2,1
5.664233389884047,4.134589858058721,10.423835494355966,2.5069457090616605,468.54786742405037,2.0,3,2,2
3.5520620954137705,8.885854452929498,9.805595761985456,1.4564261488539771,481.6401812840255,1.0,2,3,5
4.7506782393333244,3.6130969963812705,18.694419537336415,2.7585881579383207,422.91436900123824,1.0,2,1,2
3.942125161927496,2.3162523523148395,14.815993903123731,1.149579956741063,500.689768040115,3.0,3,2,3
4.8951862998296605,2.8818569485814294,10.53877028667053,4.121513342650585,305.3484649912532,4.0,1,3,5
5.2974318629650945,1.9209468705693904,11.851803833385699,4.199645233495412,542.2850995735279,4.0,3,1,1
4.6481491734486085,1.7726776980691703,18.42946356795301,4.4977269717466255,484.55254624498065,1.0,3,2,2
7.027639213115008,8.652822994048142,7.3026972853386125,1.6419960994749463,583.4819940450823,4.0,2,1,1
3.3660865817744483,6.386625750260516,11.285910075391964,4.360489780335449,596.9987982088284,2.0,1,3,4
5.761575953655005,6.000461476847452,19.206536645830433,2.2264699385605704,379.55872134257623,3.0,2,3,5
3.076565087331004,9.718314627884103,13.799367690060446,4.73572792884395,563.63516663249,2.0,1,3,2
